mortar,round,range_m,crew,profile,shot_index,total_range_m,total_deflection_m,player_offset_x_m,creep_offset_x_m,creep_offset_y_m,creep_distance_m,heading_degrees,danger_close,offset_multiplier
M224 60mm,M720A1 60mm HE,1000,1,full gucci: player sensors/RF/EPLRS + drone,1,17.040424225245655,6.080848450491309,-100.0,17,0,17.0,90,False,1.0
M224 60mm,M720A1 60mm HE,1000,1,plain spotter,1,180.015,167.015,-100.0,360,0,360.0,90,True,2.0
M224 60mm,M720A1 60mm HE,1000,1,SOFLAM rangefinder,1,47.22523148148148,66.45046296296296,-100.0,47,0,47.0,90,False,1.0
M224 60mm,M720A1 60mm HE,1000,1,scout/bomber drone spotter,1,107.29101562499999,94.29101562499999,-100.0,215,0,215.0,90,True,2.0
M224 60mm,M720A1 60mm HE,1000,1,full gucci: player sensors/RF/EPLRS + drone,1,16.61058988410179,5.221179768203578,-100.0,17,0,17.0,90,False,1.0
M224 60mm,M720A1 60mm HE,3000,0,plain spotter,1,352.5336,254.21148,-100.0,705,0,705.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,SOFLAM rangefinder,1,240.49193333333335,157.37981333333335,-100.0,481,0,481.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,scout/bomber drone spotter,1,195.466021875,124.521901875,-100.0,391,0,391.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,full gucci: player sensors/RF/EPLRS + drone,1,121.34120000000003,38.22908000000001,-100.0,243,0,243.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,plain spotter,1,298.4694,207.50892000000002,-100.0,597,0,597.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,SOFLAM rangefinder,1,199.22773333333333,128.54725333333334,-100.0,398,0,398.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,scout/bomber drone spotter,1,155.12541562499996,100.66893562499999,-100.0,310,0,310.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,full gucci: player sensors/RF/EPLRS + drone,1,101.6678,30.98732,-100.0,203,0,203.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,341.2935633509518,252.7128084467936,-100.0,683,0,683.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,228.00895171904517,155.71541578476157,-100.0,456,0,456.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,181.98868428851983,122.72492353013598,-100.0,364,0,364.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,108.85821838571185,36.564682451428254,-100.0,218,0,218.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,286.62777798777563,205.93003706503677,-100.0,573,0,573.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,185.72885136745566,126.74740240454965,-100.0,371,0,371.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,140.3007256961997,98.69231030115995,-100.0,281,0,281.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,88.16891803412234,29.18746907121631,-100.0,132,0,132.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,336.4158136082489,252.06244181443319,-100.0,673,0,673.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,224.0280669694845,155.18463115148683,-100.0,448,0,448.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,178.725291533473,122.28980449612973,-100.0,357,0,357.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,104.87733363615119,36.0338978181535,-100.0,210,0,210.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,282.1841109017536,205.33754812023383,-100.0,564,0,564.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,182.48100427228997,126.31435612519421,-100.0,365,0,365.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,138.009534593719,98.38681815416253,-100.0,276,0,276.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,84.92107093895662,28.754422791860883,-100.0,127,0,127.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,336.4158136082489,252.06244181443319,-100.0,673,0,673.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,224.0280669694845,155.18463115148683,-100.0,448,0,448.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,178.725291533473,122.28980449612973,-100.0,357,0,357.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,104.87733363615119,36.0338978181535,-100.0,210,0,210.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,282.1841109017536,205.33754812023383,-100.0,564,0,564.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,182.48100427228997,126.31435612519421,-100.0,365,0,365.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,138.009534593719,98.38681815416253,-100.0,276,0,276.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,84.92107093895662,28.754422791860883,-100.0,127,0,127.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,0,plain spotter,1,296.9544,246.80092000000002,-100.0,594,0,594.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,0,plain spotter,1,244.6326,200.33068,-100.0,489,0,489.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,292.98847754515555,246.27213033935408,-100.0,586,0,586.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,241.12939385516776,199.86358584735572,-100.0,482,0,482.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,284.08500000000004,245.085,-100.0,568,0,568.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,238.51500000000001,199.51500000000001,-100.0,477,0,477.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,284.08500000000004,245.085,-100.0,568,0,568.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,238.51500000000001,199.51500000000001,-100.0,477,0,477.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,0,plain spotter,1,284.08500000000004,245.085,-100.0,568,0,568.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,0,plain spotter,1,238.51500000000001,199.51500000000001,-100.0,477,0,477.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,0,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,284.08500000000004,245.085,-100.0,568,0,568.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,238.51500000000001,199.51500000000001,-100.0,477,0,477.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,284.08500000000004,245.085,-100.0,568,0,568.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,238.51500000000001,199.51500000000001,-100.0,477,0,477.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,284.08500000000004,245.085,-100.0,568,0,568.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,189.59333333333333,150.59333333333333,-100.0,379,0,379.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,158.607421875,119.607421875,-100.0,317,0,317.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,70.44260000000001,31.44260000000001,-100.0,106,0,106.0,90,True,1.5
M224 60mm,M720A1 60mm HE,3000,1,plain spotter,1,238.51500000000001,199.51500000000001,-100.0,477,0,477.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,SOFLAM rangefinder,1,162.67333333333335,123.67333333333333,-100.0,325,0,325.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,scout/bomber drone spotter,1,137.291015625,98.29101562499999,-100.0,275,0,275.0,90,True,2.0
M224 60mm,M720A1 60mm HE,3000,1,full gucci: player sensors/RF/EPLRS + drone,1,65.1134,26.1134,-100.0,98,0,98.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,0,plain spotter,1,213.40560000000002,207.59040000000002,-100.0,427,0,427.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,SOFLAM rangefinder,1,51.01374814814815,85.0066962962963,-100.0,77,0,77.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,0,scout/bomber drone spotter,1,127.250521875,122.702821875,-100.0,255,0,255.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,0,plain spotter,1,173.4324,168.25160000000002,-100.0,347,0,347.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,SOFLAM rangefinder,1,40.09823333333334,67.79326666666668,-100.0,40,0,40.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,0,scout/bomber drone spotter,1,102.76341562499998,99.27261562499999,-100.0,206,0,206.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,211.42868181138863,206.27245454092576,-100.0,423,0,423.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,48.70537796880612,83.46778284340161,-100.0,49,0,49.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,125.00429894391998,121.20533992094666,-100.0,250,0,250.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,171.3206913351582,166.8437942234388,-100.0,343,0,343.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,100.29263397019993,97.62542785513328,-100.0,201,0,201.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,210.69046227036668,205.78030818024445,-100.0,421,0,421.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,48.20632242595542,83.1350791481678,-100.0,48,0,48.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,124.46040015141216,120.84274072594144,-100.0,249,0,249.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,170.6797318200592,166.41648788003948,-100.0,341,0,341.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,99.91076878645316,97.37085106596876,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,210.69046227036668,205.78030818024445,-100.0,421,0,421.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,48.20632242595542,83.1350791481678,-100.0,48,0,48.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,124.46040015141216,120.84274072594144,-100.0,249,0,249.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,170.6797318200592,166.41648788003948,-100.0,341,0,341.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,99.91076878645316,97.37085106596876,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,plain spotter,1,210.37714971645175,205.57143314430118,-100.0,421,0,421.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,SOFLAM rangefinder,1,47.99451501909717,82.9938742102623,-100.0,48,0,48.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,scout/bomber drone spotter,1,124.22956052948079,120.68884764465386,-100.0,248,0,248.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,plain spotter,1,170.40769802594733,166.2351320172982,-100.0,341,0,341.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,scout/bomber drone spotter,1,99.79101562499999,97.29101562499999,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,2,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,plain spotter,1,208.72314962979095,204.46876641986063,-100.0,417,0,417.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,SOFLAM rangefinder,1,46.416972295701655,81.94217906133197,-100.0,46,0,46.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,scout/bomber drone spotter,1,122.63768205047302,119.62759532531535,-100.0,245,0,245.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,plain spotter,1,168.78479060034772,165.15319373356516,-100.0,338,0,338.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,scout/bomber drone spotter,1,99.79101562499999,97.29101562499999,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,2,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,plain spotter,1,208.72314962979095,204.46876641986063,-100.0,417,0,417.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,SOFLAM rangefinder,1,46.416972295701655,81.94217906133197,-100.0,46,0,46.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,scout/bomber drone spotter,1,122.63768205047302,119.62759532531535,-100.0,245,0,245.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,plain spotter,1,168.78479060034772,165.15319373356516,-100.0,338,0,338.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,2,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,2,scout/bomber drone spotter,1,99.79101562499999,97.29101562499999,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,2,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,0,plain spotter,1,204.44240000000002,201.61493333333334,-100.0,409,0,409.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,SOFLAM rangefinder,1,45.74814814814815,81.4962962962963,-100.0,46,0,46.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,0,scout/bomber drone spotter,1,121.107421875,118.607421875,-100.0,242,0,242.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,0,plain spotter,1,165.39000000000001,162.89000000000001,-100.0,331,0,331.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,0,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,0,scout/bomber drone spotter,1,99.79101562499999,97.29101562499999,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,0,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,203.86108171035173,201.22738780690116,-100.0,408,0,408.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,45.74814814814815,81.4962962962963,-100.0,46,0,46.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,121.107421875,118.607421875,-100.0,242,0,242.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,9.378347820609726,8.756695641219451,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,165.39000000000001,162.89000000000001,-100.0,331,0,331.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,38.295833333333334,66.59166666666667,-100.0,38,0,38.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,scout/bomber drone spotter,1,99.79101562499999,97.29101562499999,-100.0,150,0,150.0,90,True,1.5
M252 81mm,M821A2 81mm HE,500,1,full gucci: player sensors/RF/EPLRS + drone,1,8.976700680272108,7.953401360544218,-100.0,9,0,9.0,90,False,1.0
M252 81mm,M821A2 81mm HE,500,1,plain spotter,1,203.46,200.96,-100.0,407,0,407.0,90,True,2.0
M252 81mm,M821A2 81mm HE,500,1,SOFLAM rangefinder,1,45.74814814814815,81.4962962962963,-100.0,46,0,46.0,90,False,1.0
